time,flux,flux_model
1353.688881594142,1.0001404,1.0001761
1353.7093148140411,1.0001673,1.0001783
1353.729747933714,1.000177,1.0001812
1353.7501809529203,1.0002576,1.0001868
1353.770614172121,1.0003228,1.0001906
1353.7910472906296,1.0001525,1.0001907
1353.8114803091376,1.0002544,1.0001931
1353.831913527174,1.0001873,1.0001949
1353.8523466449842,1.0000327,1.0001949
1353.8727798623295,1.0001792,1.0001972
1353.8932128794331,1.0000225,1.0002003
1353.913645996312,1.0002656,1.0001996
1353.934079212726,1.0001973,1.0002007
1353.954512229131,1.0002794,1.0002028
1353.9953785605612,1.0000973,1.0002077
1354.015811675803,1.0003923,1.0002116
1354.0362446908184,1.000296,1.0002135
1354.0566779053697,1.0002291,1.0002154
1354.0771110196802,1.0001751,1.0002142
1354.0975440337643,1.0002074,1.0002149
1354.117977247617,1.0002737,1.0002147
1354.1384103609962,1.0001284,1.000216
1354.158843374149,1.0002728,1.0002203
1354.1792765868377,1.0002043,1.0002222
1354.1997096992854,1.0001752,1.0002195
1354.2201429115084,1.0001588,1.000219
1354.2610090350136,1.00027,1.0002174
1354.2814421463045,1.0002123,1.0002153
1354.3018752571297,1.0000961,1.0002118
1354.3223083679477,1.0002493,1.0002123
1354.342741578308,1.0001416,1.0002152
1354.3631745882012,1.0001961,1.0002193
1354.383607697855,1.0002593,1.0002217
1354.4040408072833,1.0002633,1.0002232
1354.4244739164787,1.0003239,1.0002221
1354.4449070252012,1.0001736,1.0002232
1354.4653401336982,1.0001578,1.0002222
1354.4857732419623,1.0002961,1.0002248
1354.5062064497542,1.0002189,1.0002289
1354.526639457319,1.0002183,1.0002295
1354.547072564652,1.0001245,1.000232
1354.5675057715125,1.0003779,1.0002309
1354.5879388781468,1.0004019,1.0002304
1354.6083718843147,1.0001168,1.0002285
1354.6288050904768,1.0001748,1.0002306
1354.6492381961798,1.000152,1.0002316
1354.669671201642,1.0002952,1.0002309
1354.6901044066472,1.0003079,1.0002314
1354.7105375114188,1.0003648,1.0002308
1354.7309705159569,1.0001932,1.0002292
1354.7514037200235,1.000164,1.0002304
1354.7718368238639,1.000275,1.0002285
1354.7922698274633,1.0004104,1.0002292
1354.812703030606,1.0000273,1.0002309
1354.833136133515,1.0001643,1.0002329
1354.8535693361846,1.000207,1.000235
1354.8740023386272,1.0002246,1.0002356
1354.8944354406049,1.0001699,1.0002388
1354.9148686423432,1.000279,1.000239
1354.9353016436216,1.0002407,1.0002383
1354.955734744668,1.0000371,1.000236
1354.976167945475,1.0002621,1.0002329
1354.996600946055,1.0002135,1.0002344
1355.01703404617,1.0003626,1.0002362
1355.0374672460457,1.0000108,1.0002357
1355.0579002454615,1.000156,1.0002348
1355.078333344878,1.0002067,1.0002383
1355.0987665438224,1.0002676,1.0002412
1355.119199542307,1.0004151,1.0002418
1355.1396326407921,1.0002891,1.0002419
1355.1600658388052,1.0002928,1.0002416
1355.1804988363583,1.0002359,1.0002432
1355.200932033913,1.0001655,1.0002413
1355.2213651365819,1.0001775,1.0002427
1355.2417981334365,1.0003227,1.0002407
1355.262231329827,1.0002801,1.000241
1355.2826644262095,1.0003126,1.0002398
1355.3030974219,1.0003778,1.0002404
1355.323530617592,1.0003883,1.0002426
1355.3439637128104,1.0003303,1.0002391
1355.3643967078024,1.0002013,1.00024
1355.3848299023302,1.0001642,1.0002393
1355.40526299685,1.0000681,1.0002384
1355.4256960906787,1.000162,1.0002393
1355.4461291845073,1.0003043,1.0002385
1355.466562277863,1.0002987,1.000242
1355.486995370993,1.0003341,1.0002404
1355.5074285638839,1.0001876,1.0002396
1355.5278615563147,1.0000309,1.000239
1355.5482947485143,1.0002174,1.0002394
1355.5687278404803,1.0001184,1.0002401
1355.5891608319725,1.0002952,1.0002354
1355.6095940232408,1.0001645,1.000239
1355.6300271142682,1.0002126,1.000238
1355.6504601048364,1.0002296,1.0002342
1355.6708932951733,1.0002629,1.0002323
1355.6913263852766,1.0002804,1.0002303
1355.711759375139,1.0003126,1.0002288
1355.7321925645447,1.0002934,1.0002284
1355.7526256537094,1.0002692,1.0002278
1355.773058642415,1.0002695,1.0002234
1355.7934918308893,1.0003545,1.0002228
1355.8139248191292,1.0002154,1.0002234
1355.8343579071297,1.0001353,1.0002234
1355.8547910946727,1.0001947,1.0002184
1355.8752240819813,1.000269,1.000215
1355.8956572690513,1.00019,1.000213
1355.9160903556622,1.0001075,1.000213
1355.9365234420402,1.0002307,1.0002106
1355.9569565281781,1.00013,1.0002084
1355.9773896138577,1.0003687,1.0002055
1355.997822699297,1.0002643,1.0001994
1356.018255784511,1.0001951,1.0001999
1356.038688869492,1.0000863,1.000197
1356.0591219540074,1.000329,1.0001969
1356.0795551382835,1.0001638,1.0001922
1356.0999881220996,1.0001656,1.0001888
1356.1204212059092,1.0001192,1.0001842
1356.1408543892612,1.0001879,1.0001829
1356.161287372146,1.0001743,1.0001849
1356.1817204547988,1.000214,1.0001863
1356.2021536372122,1.0001609,1.0001853
1356.2225866193985,1.0002362,1.0001835
1356.2430198013462,1.000159,1.0001807
1356.2634528828348,1.0003216,1.0001763
1356.283885863857,1.0001358,1.0001773
1356.3043190448734,1.000208,1.0001754
1356.3451852057551,1.0001881,1.0001732
1356.3656182858394,1.000022,1.000174
1356.3860513654654,1.0002702,1.0001729
1356.4064844448585,1.000126,1.0001711
1356.4269175237787,1.0001119,1.0001705
1356.4473506027061,1.0001559,1.0001675
1356.467783681168,1.000094,1.0001649
1356.4882167593896,1.000202,1.0001622
1356.508649837153,0.99997884,1.0001616
1356.5290828146826,1.0001556,1.0001587
1356.5495159919737,1.0000709,1.0001584
1356.5699490688057,1.0001873,1.0001534
1356.5903822456385,1.0000376,1.0001491
1356.610815221764,0.99999475,1.0001462
1356.6312482978974,1.0002507,1.0001408
1356.651681473566,0.9999484,1.0001369
1356.672114448993,1.0002861,1.0001327
1356.692547524195,1.0001864,1.0001285
1356.7129806989324,1.0001111,1.0001249
1356.733413673428,1.0000887,1.0001229
1356.7538467476988,1.00019,1.0001196
1356.7742799217376,1.0001273,1.0001179
1356.794712895302,1.0002067,1.0001143
1356.8151459686414,1.0003055,1.0001109
1356.835579141516,1.0000159,1.0001076
1356.8560121143819,1.0000354,1.000106
1356.87644518679,1.0002062,1.0001032
1356.8968783587334,1.0001699,1.0001003
1356.9173114306686,1.0001795,1.0000958
1356.9377445021455,1.0001246,1.0000942
1356.9581775731567,0.9999982,1.0000924
1356.9786106441607,1.0000925,1.0000882
1356.9990437147062,1.0001822,1.000085
1357.019476785019,1.0001968,1.000079
1357.0399098550915,1.0001961,1.0000781
1357.0603430247065,0.99997044,1.000078
1357.0807759940799,1.0001396,1.0000736
1357.1012090629956,1.0001041,1.0000688
1357.1216422319121,1.000052,1.0000684
1357.1420752003614,1.0000821,1.000064
1357.1625082685714,1.0002067,1.0000594
1357.182941336323,1.0000491,1.0000551
1357.2033744038345,0.9999736,1.0000523
1357.2442405381735,0.999872,1.0000509
1357.264673604761,1.0000343,1.0000478
1357.285106771109,1.0000257,1.0000437
1357.30553973723,1.0000007,1.0000429
1357.3259728028788,1.0001144,1.0000381
1357.3464059683029,0.9998885,1.0000383
1357.3668389334925,1.0000285,1.0000331
1357.3872719984502,1.0000864,1.0000288
1357.4077051629356,0.9999535,1.0000271
1357.4281382271947,1.0001075,1.0000226
1357.4485711909801,1.0001006,1.0000226
1357.4690043547744,0.9998962,1.0000206
1357.4894374181022,0.9999941,1.0000166
1357.5098703809635,0.9998603,1.0000117
1357.5303035438192,0.9999133,1.0000074
1357.5507366062157,0.9999138,1.0000056
1357.5711695683713,1.0000639,1.0000025
1357.59160273007,0.99991864,0.99999946
1357.612035791768,1.0000936,0.9999957
1357.6324689529938,0.99987423,0.9999924
1357.6529019137597,0.9999495,0.99998635
1357.6733349745264,0.9999989,0.99997973
1357.6937681348209,1.0000762,0.99997854
1357.7142010948883,0.99996394,0.99997205
1357.7346341544908,1.0000001,0.9999732
1357.755067313854,0.9999783,0.9999713
1357.77550027299,0.99990094,0.99996746
1357.795933331894,1.0000113,0.9999647
1357.816366490326,0.9999236,0.9999614
1357.8367994485307,1.0000496,0.9999572
1357.8572325065034,1.0000283,0.9999553
1357.877665564236,1.0000128,0.99995416
1357.8980986215101,1.0000103,0.9999505
1357.9185316785515,0.9999502,0.99994576
1357.9389648351207,0.99988335,0.9999428
1357.9593977916957,1.0000256,0.999941
1357.9798309478065,0.99991727,0.9999401
1358.0002640034436,0.9998379,0.99994
1358.0206969590872,0.99990463,0.9999345
1358.0411301142667,0.9999562,0.9999323
1358.0615631692053,1.000035,0.9999316
1358.0819961239176,0.99995947,0.999931
1358.1024292781658,0.9997935,0.9999317
1358.122862332173,1.0000165,0.9999275
1358.143295285954,0.99992806,0.9999278
1358.163728439271,0.9998686,0.9999274
1358.184161492347,0.99998564,0.9999262
1358.2045944451966,1.0000023,0.9999233
1358.225027597815,0.9999337,0.99992293
1358.2454606499596,0.9998991,0.9999193
1358.2658937018787,0.9997831,0.9999151
1358.286326753565,0.99993306,0.99991137
1358.3067598047783,0.99993956,0.99990827
1358.3271929557668,0.9998068,0.99990416
1358.347625906521,0.99998784,0.99989897
1358.3680589570358,0.9998362,0.9998963
1358.388492107093,1.0000067,0.9998905
1358.4089251569094,1.0000404,0.99988765
1358.4293581064994,0.9998516,0.9998867
1358.4497912556253,0.9998546,0.9998814
1358.4702243045176,0.9998086,0.9998804
1358.490657253169,0.9997812,0.9998778
1358.5110904015964,0.9999101,0.9998727
1358.5315234495501,1.0000035,0.99987066
1358.5519563972775,0.999915,0.9998661
1358.5723895447736,0.99985385,0.9998628
1358.5928224918025,0.999707,0.9998592
1358.613255538592,0.99985886,0.9998577
1358.6336886851568,0.9998141,0.99985343
1358.6541216314872,0.9999073,0.9998521
1358.6745547773462,0.9999387,0.9998484
1358.6949878229789,0.9999305,0.9998475
1358.715420768378,0.99982774,0.9998456
1358.7358539135384,0.99987537,0.99984485
1358.7562869582398,0.99968815,0.9998425
1358.776720002701,0.99979734,0.99984103
1358.797153046704,0.9998529,0.9998383
1358.8175860907068,0.9997492,0.99983466
1358.838019134244,0.99989367,0.9998334
1358.858452177541,0.99989617,0.99982995
1358.8788852203797,0.99983275,0.99982834
1358.8993182629783,0.9998964,0.9998274
1358.9197513053514,0.9997826,0.99982804
1358.9401843474916,0.99987566,0.9998282
1358.9606173891661,0.9999304,0.9998271
1358.9810505308342,0.9998335,0.99982363
1359.0014834718095,0.99979305,0.999824
1359.021916612779,0.9996815,0.9998226
1359.0423496532894,0.9999108,0.9998203
1359.0627825935662,0.99978846,0.9998184
1359.0832157336044,0.99978006,0.9998188
1359.1036487731835,0.9997989,0.9998175
1359.1240817127618,0.99972063,0.99981886
1359.1445148518687,0.9998198,0.9998166
1359.1649478905165,0.99968517,0.99981666
1359.1853808291635,0.99969304,0.9998177
1359.205813967339,0.99968547,0.9998191
1359.2262470050555,0.99983454,0.9998214
1359.246680042772,0.99979955,0.999823
1359.2671130800154,0.99987584,0.9998232
1359.2875461170333,0.999842,0.9998235
1359.3079790538177,0.9997022,0.9998223
1359.3284121901306,0.9998084,0.9998224
1359.34884522645,0.9998742,0.9998221
1359.3692782623039,0.99993736,0.99982077
1359.3897112976847,0.9998976,0.99982387
1359.41014433284,0.9998908,0.99982464
1359.4305774677632,0.99983597,0.99982554
1359.4510104024448,0.99977326,0.99982864
1359.4714434369016,0.9999426,0.9998302
1359.4918765708862,0.99981713,0.9998319
1359.5123095046438,0.9999392,0.9998348
1359.5327425381693,0.99991983,0.9998347
1359.5531756712298,0.99981445,0.9998367
1359.5736086040488,0.9998469,0.99984217
1359.594041636643,0.9998133,0.9998445
1359.6144747689978,0.9998271,0.99984604
1359.6349077008927,0.9998448,0.9998461
1359.6553407325555,0.99989307,0.99984705
1359.6757738639863,0.99988216,0.99984866
1359.6962067951754,0.99983466,0.9998507
1359.7166399259077,0.99971485,0.9998547
1359.737072956399,0.9998249,0.99985933
1359.7575058866641,0.9998394,0.99986213
